episode,reward,success,length
11738,0.23022565,1,1
11739,0.17037621,1,1
11740,0.22133796,1,1
11741,0.23342994,1,1
11742,0.2414229,1,1
11743,0.25193796,1,1
11744,0.18412282,1,1
11745,0.13601471,1,1
11746,-0.34295234,1,8
11747,0.21656589,1,1
11748,-0.1,0,1
11749,-0.1,0,1
11750,0.22678356,1,1
11751,-0.1,0,1
11752,0.293675,1,1
11753,-0.1,0,1
11754,-1.318475,1,14
11755,0.15750496,1,1
11756,-1.9746456,0,20
11757,-0.1,0,1
11758,0.24971859,1,1
11759,0.17998272,1,1
11760,-0.20497796,1,8
11761,-0.19111346,0,2
11762,-0.1,0,1
11763,0.2731231,1,1
11764,0.23729792,1,1
11765,-0.1,0,1
11766,0.3044838,1,1
11767,0.2512157,1,1
11768,0.13028783,1,1
11769,0.19773152,1,1
11770,-0.1,0,1
11771,0.21142612,1,1
11772,-0.7009921,1,10
11773,0.25005,1,1
11774,-2.2878613,1,20
11775,0.18725958,1,1
11776,0.16295919,1,1
11777,0.16505174,1,1
11778,-0.1,0,1
11779,0.12597236,1,1
11780,-0.22840345,1,5
11781,-0.1,0,1
11782,0.27458787,1,1
11783,0.26897004,1,1
11784,0.18650393,1,1
11785,0.24739413,1,1
11786,0.2765028,1,1
11787,0.11195184,1,1
11788,0.21710692,1,1
11789,0.23781767,1,1
11790,-0.1,0,1
11791,-0.42704266,1,8
11792,-0.06771707,0,1
11793,0.24708606,1,1
11794,0.32214087,1,1
11795,-0.1583241,1,4
11796,0.2054906,1,1
11797,0.2448315,1,1
11798,0.24879412,1,1
11799,0.27115196,1,1
11800,0.1201463,1,1
11801,0.23221272,1,1
11802,0.25162473,1,1
11803,0.24119209,1,1
11804,0.194198,1,1
11805,0.21904175,1,1
11806,0.28595248,1,1
11807,-0.1,0,1
11808,-0.036931314,1,4
11809,0.23660748,1,1
11810,-0.1,0,1
11811,0.21066344,1,1
11812,-0.061156817,1,3
11813,-0.16012204,1,3
11814,0.27429128,1,1
11815,0.28010783,1,1
11816,0.25471646,1,1
11817,0.20947127,1,1
11818,-0.1,0,1
11819,0.24556088,1,1
11820,-0.39113858,1,7
11821,0.22961143,1,1
11822,0.24838144,1,1
11823,0.23811483,1,1
11824,0.21503219,1,1
11825,0.14663334,1,1
11826,0.3150594,1,1
11827,0.2262778,1,1
11828,0.26472184,1,1
11829,0.017579503,1,3
11830,0.03351795,1,3
11831,0.22152974,1,1
11832,-0.1,0,1
11833,0.22475266,1,1
11834,0.09386162,1,1
11835,0.28897703,1,1
11836,0.21304327,1,1
11837,0.26462182,1,1
11838,0.21285594,1,1
11839,-1.1987133,1,14
11840,0.24815668,1,1
11841,-0.1,0,1
11842,0.20914777,1,1
11843,0.19676293,1,1
11844,0.22669123,1,1
11845,0.2985666,1,1
11846,-1.170436,0,15
11847,-0.1,0,1
11848,-0.62630326,1,11
11849,0.23458305,1,1
11850,0.2673843,1,1
11851,0.1962149,1,1
11852,-0.1,0,1
11853,0.1787295,1,1
11854,0.23675561,1,1
11855,0.11154043,1,1
11856,0.073922545,1,1
11857,0.1823434,1,1
11858,0.21881253,1,1
11859,-0.08931486,1,3
11860,0.20311242,1,1
11861,0.2764343,1,1
11862,0.18866135,1,1
11863,0.25784332,1,1
11864,0.2346217,1,1
11865,-0.09048942,1,3
11866,0.2122005,1,1
11867,-1.3418604,1,17
11868,0.1586544,1,1
11869,-0.1,0,1
11870,-0.1,0,1
11871,0.24322917,1,1
11872,-0.5309408,1,8
11873,0.27895725,1,1
11874,-0.32522967,0,5
11875,0.19662882,1,1
11876,0.23836622,1,1
11877,0.05258912,1,1
11878,0.33811846,1,1
11879,-0.8835683,1,12
11880,0.186858,1,1
11881,0.23222673,1,1
11882,-0.09599525,1,2
11883,0.23000702,1,1
11884,-0.19883254,0,3
11885,0.18398343,1,1
11886,-0.1,0,1
11887,0.27637786,1,1
11888,0.060618095,1,1
11889,-0.2149559,0,3
11890,0.22549245,1,1
11891,0.26847175,1,1
11892,0.2346589,1,1
11893,0.31134477,1,1
11894,0.26691982,1,1
11895,0.15118954,1,1
11896,-0.030335806,1,3
11897,0.2714375,1,1
11898,0.3125235,1,1
11899,-0.1,0,1
11900,0.20306303,1,1
11901,-0.27170792,1,5
11902,-0.21090247,0,2
11903,0.23544763,1,1
11904,0.23193835,1,1
11905,-0.1681159,1,9
11906,0.27335745,1,1
11907,-0.1,0,1
11908,-2.0403724,1,20
11909,-0.1,0,1
11910,-0.10227927,0,2
11911,-2.1027467,1,20
11912,-0.1,0,1
11913,-0.1,0,1
11914,0.30253613,1,1
11915,0.23680888,1,1
11916,0.1641172,1,1
11917,-2.433157,0,20
11918,0.21123666,1,1
11919,0.21044144,1,1
11920,0.22046468,1,1
11921,-0.2962788,1,8
11922,0.23890142,1,1
11923,0.21705842,1,1
11924,-0.1,0,1
11925,0.25778624,1,1
11926,-0.12459921,1,3
11927,-0.14424823,0,2
11928,0.32035726,1,1
11929,0.24151123,1,1
11930,0.31067508,1,1
11931,0.2889698,1,1
11932,-0.1,0,1
11933,-0.14740022,0,2
11934,-0.1,0,1
11935,-0.08921364,1,3
11936,-0.1,0,1
11937,0.20403053,1,1
11938,0.24818473,1,1
11939,0.13335273,1,1
11940,0.21081467,1,1
11941,0.15777631,1,1
11942,-0.1,0,1
11943,0.18541192,1,1
11944,-0.7893826,0,12
11945,0.1989471,1,1
11946,0.1786803,1,1
11947,0.29102236,1,1
11948,0.19209135,1,1
11949,-0.13347076,1,6
11950,0.12601912,1,1
11951,0.23234725,1,1
11952,-0.33305407,0,8
11953,-0.5102372,1,9
11954,0.33188316,1,1
11955,0.25574282,1,1
11956,-0.114205465,1,3
11957,0.23924549,1,1
11958,-0.1,0,1
11959,0.23630686,1,1
11960,0.28358048,1,1
11961,0.16382796,1,1
11962,0.22875176,1,1
11963,-0.1,0,1
11964,0.20700069,1,1
11965,0.26679498,1,1
11966,0.25052133,1,1
11967,0.23375906,1,1
11968,-0.6285544,1,8
11969,0.2642282,1,1
11970,-0.1,0,1
11971,0.21657181,1,1
11972,0.14923704,1,1
11973,0.26920843,1,1
11974,-0.9419884,1,15
11975,0.08427678,1,1
11976,0.15943316,1,1
11977,0.30479264,1,1
11978,0.2643455,1,1
11979,0.3341137,1,1
11980,-0.26510274,1,5
11981,0.36081252,1,1
11982,-0.1,0,1
11983,0.21946242,1,1
11984,0.28670785,1,1
11985,0.27218854,1,1
11986,-0.08714501,1,2
11987,0.2868004,1,1
11988,0.29029825,1,1
11989,0.2145504,1,1
11990,-0.1,0,1
11991,0.29747665,1,1
11992,0.24652691,1,1
11993,0.27772287,1,1
11994,0.33209527,1,1
11995,0.28293186,1,1
11996,0.18179417,1,1
11997,0.24304156,1,1
11998,0.24812104,1,1
11999,0.27071032,1,1
12000,0.15408012,1,1
12001,0.29415664,1,1
12002,0.26008984,1,1
12003,-0.19895303,1,7
12004,0.2882197,1,1
12005,-0.1,0,1
12006,0.18722667,1,1
12007,-0.1,0,1
12008,0.25762165,1,1
12009,0.2602733,1,1
12010,0.09659309,1,1
12011,0.14554478,1,1
12012,0.15413848,1,1
12013,0.19002664,1,1
12014,0.16184069,1,1
12015,-0.1,0,1
12016,0.20465356,1,1
12017,0.10978503,1,1
12018,0.27215987,1,1
12019,0.24136007,1,1
12020,0.20478302,1,1
12021,0.30282068,1,1
12022,-0.26636028,1,5
12023,0.20254843,1,1
12024,0.19122125,1,1
12025,-0.1,0,1
12026,0.25646934,1,1
12027,0.21060453,1,1
12028,-0.1,0,1
12029,0.22969869,1,1
12030,0.28261623,1,1
12031,0.33740333,1,1
12032,0.19266327,1,1
12033,0.33199802,1,1
12034,0.23390998,1,1
12035,-0.1,0,1
12036,0.23623484,1,1
12037,0.35705644,1,1
12038,0.231888,1,1
12039,-0.312304,0,4
12040,0.084083214,1,1
12041,0.26751477,1,1
12042,0.23999576,1,1
12043,0.19513349,1,1
12044,-0.39353547,1,7
12045,-0.1,0,1
12046,-0.33828706,1,8
12047,-0.20056146,0,2
12048,0.19535749,1,1
12049,0.1236573,1,1
12050,0.23281801,1,1
12051,0.18849778,1,1
12052,-0.15702412,0,3
12053,0.28973636,1,1
12054,0.25273505,1,1
12055,0.1872816,1,1
12056,0.2304885,1,1
12057,0.3043286,1,1
12058,0.2399138,1,1
12059,0.32948658,1,1
12060,-0.46800607,1,7
12061,-0.24801654,0,3
12062,0.20347156,1,1
12063,0.17914063,1,1
12064,0.24711886,1,1
12065,-1.8549396,1,18
12066,0.16568282,1,1
12067,0.1809716,1,1
12068,-0.1,0,1
12069,0.21835557,1,1
12070,0.1836973,1,1
12071,0.27024397,1,1
12072,0.2781561,1,1
12073,-0.1,0,1
12074,-0.1,0,1
12075,0.16352355,1,1
12076,-0.21250424,1,5
12077,0.22318168,1,1
12078,0.2520479,1,1
12079,0.17081575,1,1
12080,0.19203863,1,1
12081,-0.26087362,0,3
12082,0.26388693,1,1
12083,0.3406256,1,1
12084,-0.1,0,1
12085,-0.15270096,0,2
12086,0.25618038,1,1
12087,0.19503666,1,1
12088,0.25846845,1,1
12089,0.20618944,1,1
12090,0.2213095,1,1
12091,0.23207967,1,1
12092,-0.48955747,0,9
12093,0.20104069,1,1
12094,0.3405319,1,1
12095,0.30921692,1,1
12096,-2.0778813,1,20
12097,-0.14399934,1,6
12098,-0.1,0,1
12099,0.18914945,1,1
12100,0.1650875,1,1
12101,0.16348158,1,1
12102,0.33171195,1,1
12103,-0.1,0,1
12104,0.22051795,1,1
12105,0.27693152,1,1
12106,0.23632576,1,1
12107,0.28819823,1,1
12108,0.19273661,1,1
12109,0.35924816,1,1
12110,0.35583553,1,1
12111,-0.211025,0,4
12112,0.22341618,1,1
12113,0.20067465,1,1
12114,-0.30573517,0,7
12115,0.12201245,1,1
12116,0.19473295,1,1
12117,-0.1,0,1
12118,0.2440995,1,1
12119,-0.119736895,0,2
12120,0.24437211,1,1
12121,-0.37126067,1,8
12122,-0.1,0,1
12123,0.011149585,1,5
12124,-0.62287796,1,11
12125,-0.21055618,1,6
12126,0.23506266,1,1
12127,0.2810684,1,1
12128,0.26728204,1,1
12129,0.11004199,1,1
12130,0.22548276,1,1
12131,-0.1,0,1
12132,-0.2184492,1,6
12133,0.2730225,1,1
12134,0.16104014,1,1
12135,0.09518537,1,1
12136,0.22508125,1,1
12137,0.17562285,1,1
12138,0.16071396,1,1
12139,-0.5396627,1,11
12140,-0.0446006,1,2
12141,0.16061395,1,1
12142,-0.1,0,1
12143,0.27679148,1,1
12144,0.2411127,1,1
12145,-0.1,0,1
12146,0.24422073,1,1
12147,0.23153923,1,1
12148,-0.79058725,1,11
12149,-0.1,0,1
12150,0.30210853,1,1
12151,0.23502302,1,1
12152,-0.060926296,1,5
12153,0.2866034,1,1
12154,0.15964995,1,1
12155,0.2500448,1,1
12156,0.27247915,1,1
12157,0.19630449,1,1
12158,0.22030602,1,1
12159,0.35117048,1,1
12160,0.22126222,1,1
12161,-0.1,0,1
12162,0.19614874,1,1
12163,0.25535402,1,1
12164,-1.869823,1,20
12165,0.28393957,1,1
12166,0.24664126,1,1
12167,0.21088296,1,1
12168,0.27277803,1,1
12169,0.20651187,1,1
12170,-0.1,0,1
12171,0.20002739,1,1
12172,-0.46279123,1,10
12173,0.2679741,1,1
12174,-0.19340959,0,3
12175,-0.19293475,0,3
12176,0.22706313,1,1
12177,0.17833944,1,1
12178,-1.3799886,1,17
12179,-2.2974796,0,20
12180,0.24443558,1,1
12181,-0.1,0,1
12182,-0.1,0,1
12183,0.26002184,1,1
12184,0.21412453,1,1
12185,0.29109228,1,1
12186,0.26288882,1,1
12187,0.18639393,1,1
12188,0.28482276,1,1
12189,-0.1,0,1
12190,0.117406435,1,1
12191,-0.6913233,1,13
12192,-0.1,0,1
12193,0.23267245,1,1
12194,0.21341465,1,1
12195,0.24580252,1,1
12196,0.21502069,1,1
12197,0.25240615,1,1
12198,0.22913463,1,1
12199,0.33762535,1,1
12200,-0.1,0,1
12201,-0.419701,0,6
12202,0.28168836,1,1
12203,-0.21367216,0,3
12204,0.3217246,1,1
12205,0.103655346,1,1
12206,-1.936901,1,20
12207,-0.1,0,1
12208,-0.021774247,1,2
12209,0.27567136,1,1
12210,0.20029104,1,1
12211,0.32900423,1,1
12212,-0.1,0,1
12213,0.26093316,1,1
12214,-1.0634604,1,13
12215,0.26419142,1,1
12216,0.18589446,1,1
12217,-2.2240603,1,20
12218,0.20608787,1,1
12219,-0.12219975,1,3
12220,-0.1,0,1
12221,0.3635804,1,1
12222,0.26606953,1,1
12223,0.1907053,1,1
12224,0.19477291,1,1
12225,0.22891384,1,1
12226,-0.15351486,0,2
12227,0.29013744,1,1
12228,0.14600559,1,1
12229,0.36010194,1,1
12230,0.13504356,1,1
12231,-0.1,0,1
12232,0.2802721,1,1
12233,-1.1023483,1,14
12234,0.25457352,1,1
12235,-0.1,0,1
12236,-0.05235278,1,6
12237,-0.1,0,1
12238,0.25832734,1,1
12239,0.30233103,1,1
12240,0.193987,1,1
12241,-1.0559993,1,15
12242,-0.1,0,1
12243,0.23357134,1,1
12244,0.22522345,1,1
12245,0.21995524,1,1
12246,-0.21678531,0,3
12247,0.25820053,1,1
12248,0.27090308,1,1
12249,0.07788658,1,1
12250,-1.9296392,1,20
12251,0.2510331,1,1
12252,0.2751666,1,1
12253,-0.2143557,1,7
12254,0.20089327,1,1
12255,0.23936379,1,1
12256,0.20812437,1,1
12257,0.24365544,1,1
12258,-0.1,0,1
12259,0.30625308,1,1
12260,0.19616675,1,1
12261,-0.46368402,1,10
12262,0.13663968,1,1
12263,-0.1,0,1
12264,0.23755571,1,1
12265,-0.1,0,1
12266,0.29547644,1,1
12267,0.17422001,1,1
12268,0.32515788,1,1
12269,0.1948015,1,1
12270,-0.1,0,1
12271,-0.1,0,1
12272,0.22088884,1,1
12273,0.16084088,1,1
12274,0.18533653,1,1
12275,0.3062959,1,1
12276,-0.1,0,1
12277,0.18258928,1,1
12278,0.22386712,1,1
12279,-0.05202087,1,4
12280,0.1317467,1,1
12281,-0.15269095,0,3
12282,0.25910923,1,1
12283,0.27635863,1,1
12284,-0.1,0,1
12285,0.19431548,1,1
12286,-0.09158678,1,4
12287,0.20468421,1,1
12288,0.24885122,1,1
12289,0.2375787,1,1
12290,0.24821298,1,1
12291,-0.007492505,1,2
12292,0.18291813,1,1
12293,0.08543101,1,1
12294,0.18557191,1,1
12295,0.21758704,1,1
12296,-0.1,0,1
12297,-0.5046277,1,10
12298,-0.08392521,1,2
12299,-0.1,0,1
12300,0.25985202,1,1
12301,-0.17043778,1,5
12302,0.18637213,1,1
12303,0.21280187,1,1
12304,-0.1,0,1
12305,0.2052416,1,1
12306,-0.1,0,1
12307,0.22361125,1,1
12308,0.2733767,1,1
12309,-0.1,0,1
12310,0.18297793,1,1
12311,0.17879,1,1
12312,-0.1,0,1
12313,0.2256347,1,1
12314,0.24377613,1,1
12315,0.38149473,1,1
12316,0.21061188,1,1
12317,0.23871957,1,1
12318,0.30436182,1,1
12319,0.23843205,1,1
12320,0.1350104,1,1
12321,0.26712817,1,1
12322,-0.1,0,1
12323,-0.1,0,1
12324,0.3131919,1,1
12325,-0.66322786,1,9
12326,0.0897557,1,1
12327,0.032977305,1,8
12328,0.14035188,1,1
12329,0.2089944,1,1
12330,0.26301327,1,1
12331,0.26046816,1,1
12332,0.21701929,1,1
12333,0.26751858,1,1
12334,-0.1,0,1
12335,-0.38506496,1,10
12336,-0.30504134,1,6
12337,0.25462598,1,1
12338,0.17292355,1,1
12339,-0.1,0,1
12340,-1.0628815,1,15
12341,0.30021054,1,1
12342,0.26433727,1,1
12343,0.25368607,1,1
12344,0.2304171,1,1
12345,0.28806293,1,1
12346,0.2583194,1,1
12347,0.2877982,1,1
12348,0.2537657,1,1
12349,0.11519395,1,1
12350,0.22377911,1,1
12351,-0.1,0,1
12352,0.22155298,1,1
12353,-0.1,0,1
12354,-0.1,0,1
12355,-0.1,0,1
12356,0.18746883,1,1
12357,0.2536665,1,1
12358,0.28082845,1,1
12359,0.23974888,1,1
12360,0.26874655,1,1
12361,0.09762544,1,1
12362,0.2717647,1,1
12363,0.15662043,1,1
12364,0.10786878,1,1
12365,-0.1,0,1
12366,0.21323292,1,1
12367,0.25988883,1,1
12368,-0.1,0,1
12369,0.3304724,1,1
12370,0.24292701,1,1
12371,-0.14939368,0,2
12372,0.24190614,1,1
12373,0.25347206,1,1
12374,0.2314482,1,1
12375,0.14607197,1,1
12376,-0.1,0,1
12377,0.31351593,1,1
12378,0.17330816,1,1
12379,0.27115488,1,1
12380,0.14980194,1,1
12381,0.17544836,1,1
12382,0.29212096,1,1
12383,0.23081318,1,1
12384,0.14416914,1,1
12385,0.26850525,1,1
12386,0.044336583,1,1
12387,0.25055444,1,1
12388,0.34321123,1,1
12389,0.19829723,1,1
12390,0.20171082,1,1
12391,0.21592854,1,1
12392,0.21291354,1,1
12393,-1.0783294,1,15
12394,0.24266288,1,1
12395,-0.15636784,1,5
12396,0.23037298,1,1
12397,0.26724347,1,1
12398,-0.1,0,1
12399,0.25728592,1,1
12400,0.20767759,1,1
12401,0.12387947,1,1
12402,0.20622954,1,1
12403,-0.1,0,1
12404,0.27664694,1,1
12405,0.27145422,1,1
12406,0.17142327,1,1
12407,-0.1,0,1
12408,0.22481051,1,1
12409,0.29334405,1,1
12410,0.2838637,1,1
12411,0.18559329,1,1
12412,-0.048820853,1,10
12413,0.31250677,1,1
12414,0.18574943,1,1
12415,-0.21365343,0,3
12416,-0.55942124,1,9
12417,0.23265752,1,1
12418,0.16129304,1,1
12419,-0.1,0,1
12420,0.17856841,1,1
12421,0.29174623,1,1
12422,0.2491764,1,1
12423,0.15715508,1,1
12424,0.21827665,1,1
12425,-0.1,0,1
12426,0.25323412,1,1
12427,0.27509207,1,1
12428,0.2812463,1,1
12429,0.20292585,1,1
12430,0.20154051,1,1
12431,-0.44338873,1,8
12432,-0.1,0,1
12433,0.13057747,1,1
12434,0.2360793,1,1
12435,-0.1,0,1
12436,-0.1,0,1
12437,-0.1,0,1
12438,0.1913317,1,1
12439,-0.1,0,1
12440,0.20956391,1,1
12441,0.26932624,1,1
12442,0.26169902,1,1
12443,0.3091061,1,1
12444,0.22425337,1,1
12445,0.25958452,1,1
12446,0.2827535,1,1
12447,0.2677805,1,1
12448,-0.1,0,1
12449,0.19547036,1,1
12450,0.25009528,1,1
12451,0.23983108,1,1
12452,0.18658905,1,1
12453,0.17094865,1,1
12454,0.22118326,1,1
12455,0.2082751,1,1
12456,0.18853985,1,1
12457,-0.1,0,1
12458,0.23241134,1,1
12459,-0.33746663,1,11
12460,-0.1,0,1
12461,-0.1,0,1
12462,-0.1,0,1
12463,0.30270624,1,1
12464,-0.4609933,1,9
12465,-0.1,0,1
12466,0.24389954,1,1
12467,0.260957,1,1
12468,-0.13671783,0,2
12469,0.29283714,1,1
12470,0.30674726,1,1
12471,-0.1,0,1
12472,-0.1,0,1
12473,-0.1,0,1
12474,-0.1,0,1
12475,0.30180454,1,1
12476,0.31723568,1,1
12477,-0.1,0,1
12478,0.21605675,1,1
12479,-0.38042137,1,8
12480,-0.1,0,1
12481,0.24645773,1,1
12482,-0.1,0,1
12483,0.13008764,1,1
12484,0.287138,1,1
12485,-0.100920156,1,4
12486,0.26474062,1,1
12487,0.24192359,1,1
12488,-0.06855149,1,3
12489,0.30340418,1,1
12490,0.21435757,1,1
12491,-0.033625513,1,2
12492,0.21359055,1,1
12493,-0.1,0,1
12494,0.21899322,1,1
12495,0.18136495,1,1
12496,0.1829229,1,1
12497,0.27992696,1,1
12498,0.23147577,1,1
12499,0.26631108,1,1
12500,-0.1,0,1
12501,0.2210977,1,1
12502,0.24793832,1,1
12503,-0.1,0,1
12504,-0.1,0,1
12505,0.2555566,1,1
12506,0.23380393,1,1
12507,-0.1,0,1
12508,0.20834273,1,1
12509,0.24694246,1,1
12510,-0.2279728,0,3
12511,-0.1,0,1
12512,0.24932659,1,1
12513,-0.17443529,1,5
12514,0.13839881,1,1
12515,0.29909942,1,1
12516,0.22037002,1,1
12517,0.23499933,1,1
12518,-0.1,0,1
12519,0.23465532,1,1
12520,0.28007537,1,1
12521,0.21976998,1,1
12522,0.20152971,1,1
12523,0.23606056,1,1
12524,0.05990485,1,1
12525,0.34867826,1,1
12526,-0.1,0,1
12527,-0.1,0,1
12528,-0.36999682,1,6
12529,0.25193897,1,1
12530,0.21447034,1,1
12531,0.13818781,1,1
12532,0.24125144,1,1
12533,0.19143325,1,1
12534,-0.10928068,0,2
12535,0.30268347,1,1
12536,-0.54776984,1,11
12537,-0.1,0,1
12538,-0.036423646,1,2
12539,0.32035246,1,1
12540,0.22276331,1,1
12541,0.16047512,1,1
12542,0.114182,1,1
12543,-0.47276363,1,10
12544,-0.24840036,1,8
12545,-0.22748122,1,7
12546,0.15652299,1,1
12547,0.23833188,1,1
12548,0.31208465,1,1
12549,0.18653029,1,1
12550,0.27239993,1,1
12551,0.2552837,1,1
12552,0.25968295,1,1
12553,-0.1,0,1
12554,-0.1,0,1
12555,-0.13975061,0,2
12556,-0.1,0,1
12557,-0.1,0,1
12558,0.26782355,1,1
12559,-0.57119346,0,9
12560,0.29907274,1,1
12561,0.19135155,1,1
12562,0.19008002,1,1
12563,-0.1,0,1
12564,0.2045771,1,1
12565,0.11161982,1,1
12566,0.28159797,1,1
12567,-0.1,0,1
12568,-0.08897323,1,2
12569,0.23204243,1,1
12570,-0.1,0,1
12571,0.21741916,1,1
12572,-0.1,0,1
12573,0.25505936,1,1
12574,0.22202551,1,1
12575,0.17169859,1,1
12576,-0.1,0,1
12577,-0.1,0,1
12578,0.24701004,1,1
12579,0.16919601,1,1
12580,0.096334025,1,1
12581,0.15015396,1,1
12582,0.2450393,1,1
12583,0.19247857,1,1
12584,0.20928596,1,1
12585,0.14098035,1,1
12586,-0.1,0,1
12587,0.18107629,1,1
12588,0.23657554,1,1
12589,0.29361126,1,1
12590,0.20636429,1,1
12591,0.24051887,1,1
12592,-0.35407114,1,5
12593,0.27273625,1,1
12594,-0.1,0,1
12595,-0.1,0,1
12596,0.23289579,1,1
12597,-0.2581115,1,8
12598,-0.1,0,1
12599,0.15746668,1,1
12600,-0.1,0,1
12601,0.23700768,1,1
12602,0.276408,1,1
12603,-0.42011267,1,9
12604,-0.1,0,1
12605,-1.1115675,1,15
12606,0.27733564,1,1
12607,0.22112666,1,1
12608,-0.1,0,1
12609,-0.10088115,0,2
12610,-0.057484284,1,3
12611,0.093390115,1,1
12612,-0.1422548,1,4
12613,-0.1,0,1
12614,-0.1,0,1
12615,0.13933815,1,1
12616,0.17187677,1,1
12617,0.30300605,1,1
12618,0.24618132,1,1
12619,-0.14985672,1,3
12620,0.2571171,1,1
12621,-0.15088254,1,4
12622,0.25041363,1,1
12623,-0.1,0,1
12624,-0.1,0,1
12625,0.1526814,1,1
12626,0.22930919,1,1
12627,0.16785821,1,1
12628,-0.1,0,1
12629,0.26046997,1,1
12630,0.27961567,1,1
12631,-0.1,0,1
12632,0.20312195,1,1
12633,0.16945542,1,1
12634,0.3020417,1,1
12635,-0.1,0,1
12636,-0.1,0,1
12637,0.23199515,1,1
12638,-0.1,0,1
12639,-0.10993805,1,3
12640,-0.4723206,0,8
12641,0.16953623,1,1
12642,-0.1,0,1
12643,0.23836645,1,1
12644,0.18881515,1,1
12645,-0.1,0,1
12646,0.21148518,1,1
12647,-0.1,0,1
12648,-0.1,0,1
12649,0.27912977,1,1
12650,0.21279302,1,1
12651,-0.1,0,1
12652,-0.24022192,1,7
12653,0.15683374,1,1
12654,0.14658584,1,1
12655,0.29934746,1,1
12656,-0.11544787,0,3
12657,0.27912694,1,1
12658,0.22615658,1,1
12659,-0.1,0,1
12660,0.28344437,1,1
12661,-0.069751725,1,3
12662,-0.5620989,1,9
12663,0.2038801,1,1
12664,-0.1,0,1
12665,-0.06349029,1,3
12666,-0.1,0,1
12667,-0.1,0,1
12668,0.13594633,1,1
12669,-0.1,0,1
12670,0.28619832,1,1
12671,-0.082445905,1,2
12672,0.3035123,1,1
12673,-0.1,0,1
12674,-0.1,0,1
12675,0.3099806,1,1
12676,0.3605912,1,1
12677,-0.39143583,1,6
12678,0.07905946,1,1
12679,-0.1,0,1
12680,0.20733298,1,1
12681,-0.1,0,1
12682,0.27789524,1,1
12683,0.29232022,1,1
12684,0.20598339,1,1
12685,-0.1,0,1
12686,0.24660271,1,1
12687,-0.1,0,1
12688,0.27541855,1,1
12689,-0.15958644,0,2
12690,0.13520484,1,1
12691,-0.1,0,1
12692,0.33310807,1,1
12693,0.23813829,1,1
12694,-0.1,0,1
12695,-0.06534017,1,3
12696,0.13022795,1,1
12697,-0.1,0,1
12698,0.2653902,1,1
12699,0.38690346,1,1
12700,-0.1,0,1
12701,0.18177894,1,1
12702,-0.12338369,0,2
12703,-0.1,0,1
12704,-0.1,0,1
12705,-0.1,0,1
12706,-0.1,0,1
12707,0.21305288,1,1
12708,0.20235299,1,1
12709,0.2426304,1,1
12710,0.29801223,1,1
12711,0.30531102,1,1
12712,-0.1,0,1
12713,0.14690626,1,1
12714,0.20926043,1,1
12715,0.18625586,1,1
12716,0.23397826,1,1
12717,-0.1,0,1
12718,-0.1,0,1
12719,0.25504678,1,1
12720,-0.1,0,1
12721,0.35077912,1,1
12722,-0.1,0,1
12723,0.20588528,1,1
12724,0.25852698,1,1
12725,0.19345725,1,1
12726,-0.1,0,1
12727,0.21686879,1,1
12728,-0.1,0,1
12729,-0.1,0,1
12730,0.23042424,1,1
12731,0.2233345,1,1
12732,-0.1,0,1
12733,0.3499297,1,1
12734,-0.1,0,1
12735,-0.1,0,1
12736,0.258757,1,1
12737,0.26533917,1,1
12738,-0.1,0,1
12739,0.23642966,1,1
12740,0.323932,1,1
12741,-0.1,0,1
12742,0.26717103,1,1
12743,0.27344993,1,1
12744,-0.1,0,1
12745,0.25369164,1,1
12746,0.081947066,1,1
12747,-0.36145732,1,7
12748,-0.1,0,1
12749,0.206828,1,1
12750,0.15790358,1,1
12751,0.20466702,1,1
12752,0.30015025,1,1
12753,-0.1,0,1
12754,-0.1,0,1
12755,-0.1,0,1
12756,0.28002614,1,1
12757,-0.0038394704,1,3
12758,0.14666294,1,1
12759,0.30267337,1,1
12760,0.21601704,1,1
12761,-1.9595617,1,20
12762,-0.1,0,1
12763,-0.778973,1,11
12764,0.31122872,1,1
12765,-0.3489081,0,6
12766,0.20124434,1,1
12767,0.27765402,1,1
12768,0.28381845,1,1
12769,0.26350385,1,1
12770,0.2702003,1,1
12771,0.2784464,1,1
12772,0.2099096,1,1
12773,0.15710989,1,1
12774,0.21408598,1,1
12775,0.31100738,1,1
12776,0.20203826,1,1
12777,0.295236,1,1
12778,0.2490236,1,1
12779,0.2557373,1,1
12780,0.25981146,1,1
12781,0.25954965,1,1
12782,-0.1,0,1
12783,0.15902689,1,1
12784,-0.13592023,1,5
12785,-0.1,0,1
12786,0.2514277,1,1
12787,0.27363348,1,1
12788,0.22501433,1,1
12789,-0.30873203,0,5
12790,0.31240293,1,1
12791,0.2907464,1,1
12792,0.1686184,1,1
12793,0.2273225,1,1
12794,-0.1,0,1
12795,-0.20754912,1,5
12796,0.112761825,1,1
12797,0.3035866,1,1
12798,0.18526718,1,1
12799,0.18647508,1,1
12800,-0.1,0,1
12801,0.23976567,1,1
12802,0.2356395,1,1
12803,0.30634126,1,1
12804,0.13374327,1,1
12805,0.25908828,1,1
12806,0.1034695,1,1
12807,0.047400907,1,1
12808,0.19810428,1,1
12809,0.19840091,1,1
12810,-0.1,0,1
12811,-0.1,0,1
12812,-0.1,0,1
12813,0.21681349,1,1
12814,0.25021163,1,1
12815,0.1038098,1,1
12816,-0.1,0,1
12817,0.19115162,1,1
12818,-0.1,0,1
