episode,reward,success_rate
27525,0.5,1
27526,0.5,1
27527,1.0,1
27528,0.5,1
27529,1.0,1
27530,1.0,1
27531,-0.1,0
27532,0.5,1
27533,0.5,1
27534,0.5,1
27535,0.5,1
27536,0.5,1
27537,0.5,1
27538,1.0,1
27539,0.5,1
27540,1.0,1
27541,0.5,1
27542,0.5,1
27543,1.0,1
27544,0.5,1
27545,0.5,1
27546,0.5,1
27547,1.0,1
27548,0.5,1
27549,-0.1,0
27550,0.5,1
27551,0.5,1
27552,0.5,1
27553,0.5,1
27554,0.5,1
27555,1.0,1
27556,-0.1,0
27557,-0.1,0
27558,1.0,1
27559,-0.1,0
27560,1.0,1
27561,1.0,1
27562,0.5,1
27563,1.0,1
27564,1.0,1
27565,0.5,1
27566,0.5,1
27567,1.0,1
27568,1.0,1
27569,-0.1,0
27570,1.0,1
27571,0.5,1
27572,1.0,1
27573,1.0,1
27574,0.5,1
27575,1.0,1
27576,0.5,1
27577,0.5,1
27578,1.0,1
27579,1.0,1
27580,0.5,1
27581,-0.1,0
27582,-0.1,0
27583,1.0,1
27584,1.0,1
27585,1.0,1
27586,0.5,1
27587,0.5,1
27588,0.5,1
27589,1.0,1
27590,0.5,1
27591,1.0,1
27592,-0.1,0
27593,0.5,1
27594,1.0,1
27595,-0.1,0
27596,0.5,1
27597,-0.1,0
27598,0.5,1
27599,-0.1,0
27600,0.5,1
27601,-0.1,0
27602,1.0,1
27603,-0.1,0
27604,-0.1,0
27605,1.0,1
27606,0.5,1
27607,0.5,1
27608,0.5,1
27609,1.0,1
27610,0.5,1
27611,0.5,1
27612,0.5,1
27613,-0.1,0
27614,0.5,1
27615,0.5,1
27616,0.5,1
27617,0.5,1
27618,-0.1,0
27619,-0.1,0
27620,0.5,1
27621,-0.1,0
27622,-0.1,0
27623,0.5,1
27624,-0.1,0
27625,0.5,1
27626,0.5,1
27627,-0.1,0
27628,-0.1,0
27629,-0.1,0
27630,0.5,1
27631,1.0,1
27632,0.5,1
27633,0.5,1
27634,0.5,1
27635,0.5,1
27636,1.0,1
27637,0.5,1
27638,1.0,1
27639,0.5,1
27640,0.5,1
27641,1.0,1
27642,1.0,1
27643,1.0,1
27644,-0.1,0
27645,1.0,1
27646,0.5,1
27647,-0.1,0
27648,-0.1,0
27649,0.5,1
27650,0.5,1
27651,-0.1,0
27652,-0.1,0
27653,0.5,1
27654,0.5,1
27655,0.5,1
27656,0.5,1
27657,0.5,1
27658,-0.1,0
27659,1.0,1
27660,0.5,1
27661,-0.1,0
27662,0.5,1
27663,0.5,1
27664,0.5,1
27665,-0.1,0
27666,-0.1,0
27667,0.5,1
27668,0.5,1
27669,0.5,1
27670,0.5,1
27671,0.5,1
27672,0.5,1
27673,-0.1,0
27674,-0.1,0
27675,0.5,1
27676,1.0,1
27677,0.5,1
27678,0.5,1
27679,1.0,1
27680,1.0,1
27681,1.0,1
27682,-0.1,0
27683,1.0,1
27684,1.0,1
27685,0.5,1
27686,-0.1,0
27687,1.0,1
27688,1.0,1
27689,0.5,1
27690,0.5,1
27691,0.5,1
27692,0.5,1
27693,-0.1,0
27694,0.5,1
27695,1.0,1
27696,0.5,1
27697,0.5,1
27698,0.5,1
27699,0.5,1
27700,0.5,1
27701,0.5,1
27702,0.5,1
27703,0.5,1
27704,0.5,1
27705,0.5,1
27706,0.5,1
27707,1.0,1
27708,-0.1,0
27709,0.5,1
27710,1.0,1
27711,1.0,1
27712,1.0,1
27713,1.0,1
27714,0.5,1
27715,0.5,1
27716,1.0,1
27717,1.0,1
27718,-0.1,0
27719,1.0,1
27720,-0.1,0
27721,0.5,1
27722,0.5,1
27723,0.5,1
27724,0.5,1
27725,0.5,1
27726,0.5,1
27727,0.5,1
27728,0.5,1
27729,1.0,1
27730,0.5,1
27731,1.0,1
27732,0.5,1
27733,0.5,1
27734,0.5,1
27735,-0.1,0
27736,-0.1,0
27737,1.0,1
27738,0.5,1
27739,0.5,1
27740,0.5,1
27741,1.0,1
27742,0.5,1
27743,0.5,1
27744,0.5,1
27745,0.5,1
27746,1.0,1
27747,0.5,1
27748,0.5,1
27749,0.5,1
27750,0.5,1
27751,1.0,1
27752,0.5,1
27753,1.0,1
27754,-0.1,0
27755,0.5,1
27756,0.5,1
27757,1.0,1
27758,-0.1,0
27759,0.5,1
27760,0.5,1
27761,-0.1,0
27762,1.0,1
27763,0.5,1
27764,0.5,1
27765,0.5,1
27766,-0.1,0
27767,0.5,1
27768,0.5,1
27769,-0.1,0
27770,-0.1,0
27771,-0.1,0
27772,0.5,1
27773,0.5,1
27774,-0.1,0
27775,0.5,1
27776,0.5,1
27777,1.0,1
27778,0.5,1
27779,0.5,1
27780,0.5,1
27781,-0.1,0
27782,0.5,1
27783,0.5,1
27784,1.0,1
27785,0.5,1
27786,-0.1,0
27787,1.0,1
27788,0.5,1
27789,0.5,1
27790,-0.1,0
27791,0.5,1
27792,0.5,1
27793,-0.1,0
27794,1.0,1
27795,0.5,1
27796,1.0,1
27797,0.5,1
27798,0.5,1
27799,0.5,1
27800,0.5,1
27801,1.0,1
27802,0.5,1
27803,0.5,1
27804,0.5,1
27805,0.5,1
27806,-0.1,0
27807,1.0,1
27808,0.5,1
27809,0.5,1
27810,1.0,1
27811,0.5,1
27812,1.0,1
27813,0.5,1
27814,0.5,1
27815,0.5,1
27816,0.5,1
27817,1.0,1
27818,1.0,1
27819,0.5,1
27820,0.5,1
27821,1.0,1
27822,0.5,1
27823,1.0,1
27824,0.5,1
27825,0.5,1
27826,0.5,1
27827,-0.1,0
27828,1.0,1
27829,0.5,1
27830,1.0,1
27831,1.0,1
27832,-0.1,0
27833,1.0,1
27834,0.5,1
27835,0.5,1
27836,1.0,1
27837,0.5,1
27838,1.0,1
27839,0.5,1
27840,-0.1,0
27841,0.5,1
27842,-0.1,0
27843,0.5,1
27844,-0.1,0
27845,0.5,1
27846,0.5,1
27847,0.5,1
27848,0.5,1
27849,-0.1,0
27850,0.5,1
27851,0.5,1
27852,0.5,1
27853,0.5,1
27854,0.5,1
27855,0.5,1
27856,0.5,1
27857,0.5,1
27858,0.5,1
27859,0.5,1
27860,1.0,1
27861,1.0,1
27862,1.0,1
27863,0.5,1
27864,-0.1,0
27865,0.5,1
27866,0.5,1
27867,0.5,1
27868,0.5,1
27869,-0.1,0
27870,0.5,1
27871,0.5,1
27872,-0.1,0
27873,0.5,1
27874,0.5,1
27875,0.5,1
27876,1.0,1
27877,0.5,1
27878,0.5,1
27879,1.0,1
27880,0.5,1
27881,-0.1,0
27882,0.5,1
27883,1.0,1
27884,0.5,1
27885,-0.1,0
27886,-0.1,0
27887,0.5,1
27888,0.5,1
27889,-0.1,0
27890,0.5,1
27891,0.5,1
27892,0.5,1
27893,1.0,1
27894,-0.1,0
27895,1.0,1
27896,-0.1,0
27897,1.0,1
27898,0.5,1
27899,1.0,1
27900,0.5,1
27901,0.5,1
27902,-0.1,0
27903,0.5,1
27904,1.0,1
27905,0.5,1
27906,0.5,1
27907,0.5,1
27908,0.5,1
27909,0.5,1
27910,0.5,1
27911,0.5,1
27912,1.0,1
27913,0.5,1
27914,0.5,1
27915,1.0,1
27916,1.0,1
27917,-0.1,0
27918,1.0,1
27919,0.5,1
27920,1.0,1
27921,1.0,1
27922,1.0,1
27923,0.5,1
27924,0.5,1
27925,-0.1,0
27926,-0.1,0
27927,1.0,1
27928,0.5,1
27929,-0.1,0
27930,0.5,1
27931,1.0,1
27932,0.5,1
27933,1.0,1
27934,0.5,1
27935,0.5,1
27936,1.0,1
27937,-0.1,0
27938,-0.1,0
27939,1.0,1
27940,0.5,1
27941,1.0,1
27942,0.5,1
27943,0.5,1
27944,-0.1,0
27945,0.5,1
27946,-0.1,0
27947,1.0,1
27948,0.5,1
27949,0.5,1
27950,0.5,1
27951,0.5,1
27952,-0.1,0
27953,0.5,1
27954,0.5,1
27955,1.0,1
27956,1.0,1
27957,-0.1,0
27958,1.0,1
27959,0.5,1
27960,0.5,1
27961,-0.1,0
27962,0.5,1
27963,1.0,1
27964,0.5,1
27965,0.5,1
27966,-0.1,0
27967,1.0,1
27968,-0.1,0
27969,0.5,1
27970,1.0,1
27971,1.0,1
27972,-0.1,0
27973,0.5,1
27974,1.0,1
27975,-0.1,0
27976,-0.1,0
27977,0.5,1
27978,-0.1,0
27979,-0.1,0
27980,0.5,1
27981,1.0,1
27982,-0.1,0
27983,1.0,1
27984,1.0,1
27985,-0.1,0
27986,-0.1,0
27987,0.5,1
27988,-0.1,0
27989,0.5,1
27990,0.5,1
27991,0.5,1
27992,0.5,1
27993,0.5,1
27994,0.5,1
27995,-0.1,0
27996,-0.1,0
27997,0.5,1
27998,0.5,1
27999,0.5,1
28000,0.5,1
28001,0.5,1
28002,-0.1,0
28003,-0.1,0
28004,1.0,1
28005,0.5,1
28006,0.5,1
28007,0.5,1
28008,0.5,1
28009,1.0,1
28010,1.0,1
28011,0.5,1
28012,0.5,1
28013,0.5,1
28014,0.5,1
28015,1.0,1
28016,-0.1,0
28017,-0.1,0
28018,0.5,1
28019,1.0,1
28020,1.0,1
28021,0.5,1
28022,0.5,1
28023,0.5,1
28024,-0.1,0
28025,0.5,1
28026,-0.1,0
28027,0.5,1
28028,0.5,1
28029,0.5,1
28030,0.5,1
28031,-0.1,0
28032,-0.1,0
28033,1.0,1
28034,0.5,1
28035,-0.1,0
28036,1.0,1
28037,0.5,1
28038,0.5,1
28039,0.5,1
28040,0.5,1
28041,0.5,1
28042,0.5,1
28043,-0.1,0
28044,-0.1,0
28045,1.0,1
28046,1.0,1
28047,0.5,1
28048,0.5,1
28049,1.0,1
28050,0.5,1
28051,0.5,1
28052,0.5,1
28053,0.5,1
28054,0.5,1
28055,0.5,1
28056,1.0,1
28057,0.5,1
28058,1.0,1
28059,0.5,1
28060,0.5,1
28061,0.5,1
28062,1.0,1
28063,0.5,1
28064,0.5,1
28065,0.5,1
28066,0.5,1
28067,1.0,1
28068,-0.1,0
28069,1.0,1
28070,0.5,1
28071,0.5,1
28072,-0.1,0
28073,0.5,1
28074,0.5,1
28075,0.5,1
28076,0.5,1
28077,0.5,1
28078,-0.1,0
28079,0.5,1
28080,0.5,1
28081,1.0,1
28082,0.5,1
28083,0.5,1
28084,0.5,1
28085,-0.1,0
28086,0.5,1
28087,0.5,1
28088,-0.1,0
28089,1.0,1
28090,1.0,1
28091,0.5,1
28092,0.5,1
28093,0.5,1
28094,0.5,1
28095,0.5,1
28096,-0.1,0
28097,0.5,1
28098,0.5,1
28099,1.0,1
28100,0.5,1
28101,-0.1,0
28102,1.0,1
28103,0.5,1
28104,-0.1,0
28105,1.0,1
28106,0.5,1
28107,0.5,1
28108,-0.1,0
28109,0.5,1
28110,-0.1,0
28111,0.5,1
28112,-0.1,0
28113,0.5,1
28114,0.5,1
28115,0.5,1
28116,-0.1,0
28117,0.5,1
28118,0.5,1
28119,0.5,1
28120,0.5,1
28121,-0.1,0
28122,1.0,1
28123,0.5,1
28124,0.5,1
28125,1.0,1
28126,0.5,1
28127,1.0,1
28128,-0.1,0
28129,0.5,1
28130,-0.1,0
28131,0.5,1
28132,0.5,1
28133,0.5,1
28134,0.5,1
28135,-0.1,0
28136,0.5,1
28137,0.5,1
28138,1.0,1
28139,0.5,1
28140,0.5,1
28141,-0.1,0
28142,-0.1,0
28143,-0.1,0
28144,-0.1,0
28145,0.5,1
28146,0.5,1
28147,1.0,1
28148,1.0,1
28149,0.5,1
28150,-0.1,0
28151,-0.1,0
28152,1.0,1
28153,0.5,1
28154,-0.1,0
28155,0.5,1
28156,0.5,1
28157,1.0,1
28158,0.5,1
28159,1.0,1
28160,0.5,1
28161,0.5,1
28162,0.5,1
28163,0.5,1
28164,0.5,1
28165,1.0,1
28166,0.5,1
28167,0.5,1
28168,0.5,1
28169,1.0,1
28170,1.0,1
28171,1.0,1
28172,0.5,1
28173,-0.1,0
28174,0.5,1
28175,0.5,1
28176,0.5,1
28177,1.0,1
28178,1.0,1
28179,0.5,1
28180,0.5,1
28181,0.5,1
28182,-0.1,0
28183,-0.1,0
28184,-0.1,0
28185,0.5,1
28186,1.0,1
28187,0.5,1
28188,1.0,1
28189,-0.1,0
28190,1.0,1
28191,-0.1,0
28192,-0.1,0
28193,0.5,1
28194,0.5,1
28195,-0.1,0
28196,1.0,1
28197,-0.1,0
28198,0.5,1
28199,0.5,1
28200,1.0,1
28201,0.5,1
28202,0.5,1
28203,-0.1,0
28204,-0.1,0
28205,0.5,1
28206,0.5,1
28207,0.5,1
28208,1.0,1
28209,0.5,1
28210,1.0,1
28211,0.5,1
28212,1.0,1
28213,-0.1,0
28214,1.0,1
28215,1.0,1
28216,1.0,1
28217,-0.1,0
28218,1.0,1
28219,0.5,1
28220,0.5,1
28221,0.5,1
28222,0.5,1
28223,0.5,1
28224,1.0,1
28225,-0.1,0
28226,1.0,1
28227,0.5,1
28228,-0.1,0
28229,0.5,1
28230,0.5,1
28231,1.0,1
28232,-0.1,0
28233,0.5,1
28234,1.0,1
28235,-0.1,0
28236,-0.1,0
28237,0.5,1
28238,0.5,1
28239,0.5,1
28240,0.5,1
28241,0.5,1
28242,0.5,1
28243,0.5,1
28244,0.5,1
28245,0.5,1
28246,1.0,1
28247,1.0,1
28248,0.5,1
28249,0.5,1
28250,0.5,1
28251,0.5,1
28252,-0.1,0
28253,1.0,1
28254,1.0,1
28255,0.5,1
28256,1.0,1
28257,0.5,1
28258,-0.1,0
28259,0.5,1
28260,1.0,1
28261,1.0,1
28262,-0.1,0
28263,1.0,1
28264,0.5,1
28265,0.5,1
28266,-0.1,0
28267,0.5,1
28268,-0.1,0
28269,0.5,1
28270,0.5,1
28271,0.5,1
28272,-0.1,0
28273,0.5,1
28274,1.0,1
28275,-0.1,0
28276,1.0,1
28277,0.5,1
28278,0.5,1
28279,1.0,1
28280,0.5,1
28281,1.0,1
28282,-0.1,0
28283,0.5,1
28284,0.5,1
28285,0.5,1
28286,0.5,1
28287,-0.1,0
28288,0.5,1
28289,-0.1,0
28290,1.0,1
28291,0.5,1
28292,-0.1,0
28293,0.5,1
28294,0.5,1
28295,1.0,1
28296,0.5,1
28297,0.5,1
28298,0.5,1
28299,-0.1,0
28300,1.0,1
28301,0.5,1
28302,1.0,1
28303,0.5,1
28304,1.0,1
28305,-0.1,0
28306,-0.1,0
28307,1.0,1
28308,-0.1,0
28309,0.5,1
28310,1.0,1
28311,1.0,1
28312,1.0,1
28313,1.0,1
28314,0.5,1
28315,0.5,1
28316,1.0,1
28317,0.5,1
28318,-0.1,0
28319,1.0,1
28320,1.0,1
28321,1.0,1
28322,0.5,1
28323,0.5,1
28324,0.5,1
28325,0.5,1
28326,0.5,1
28327,0.5,1
28328,0.5,1
28329,0.5,1
28330,1.0,1
28331,1.0,1
28332,1.0,1
28333,0.5,1
28334,0.5,1
28335,0.5,1
28336,0.5,1
28337,1.0,1
28338,0.5,1
28339,1.0,1
28340,0.5,1
28341,1.0,1
28342,1.0,1
28343,0.5,1
28344,0.5,1
28345,0.5,1
28346,0.5,1
28347,0.5,1
28348,-0.1,0
28349,-0.1,0
28350,1.0,1
28351,1.0,1
28352,-0.1,0
28353,0.5,1
28354,1.0,1
28355,1.0,1
28356,-0.1,0
28357,0.5,1
28358,1.0,1
28359,1.0,1
28360,0.5,1
28361,0.5,1
28362,0.5,1
28363,-0.1,0
28364,0.5,1
28365,-0.1,0
28366,1.0,1
28367,0.5,1
28368,0.5,1
28369,1.0,1
28370,0.5,1
28371,0.5,1
28372,-0.1,0
28373,0.5,1
28374,0.5,1
28375,0.5,1
28376,1.0,1
28377,0.5,1
28378,0.5,1
28379,0.5,1
28380,0.5,1
28381,0.5,1
28382,0.5,1
28383,1.0,1
28384,1.0,1
28385,1.0,1
28386,1.0,1
28387,1.0,1
28388,0.5,1
28389,-0.1,0
28390,0.5,1
28391,0.5,1
28392,-0.1,0
28393,1.0,1
28394,1.0,1
28395,-0.1,0
28396,0.5,1
28397,1.0,1
28398,0.5,1
28399,0.5,1
28400,-0.1,0
28401,0.5,1
28402,0.5,1
28403,-0.1,0
28404,0.5,1
28405,0.5,1
28406,0.5,1
28407,0.5,1
28408,-0.1,0
28409,-0.1,0
28410,-0.1,0
28411,0.5,1
28412,1.0,1
28413,0.5,1
28414,1.0,1
28415,1.0,1
28416,-0.1,0
28417,0.5,1
28418,0.5,1
28419,1.0,1
28420,1.0,1
28421,1.0,1
28422,0.5,1
28423,0.5,1
28424,-0.1,0
28425,0.5,1
28426,-0.1,0
28427,0.5,1
28428,0.5,1
28429,0.5,1
28430,0.5,1
28431,1.0,1
28432,-0.1,0
28433,1.0,1
28434,1.0,1
28435,0.5,1
28436,1.0,1
28437,1.0,1
28438,1.0,1
28439,-0.1,0
28440,0.5,1
28441,0.5,1
28442,0.5,1
28443,1.0,1
28444,0.5,1
28445,0.5,1
28446,0.5,1
28447,0.5,1
28448,0.5,1
28449,0.5,1
28450,0.5,1
28451,0.5,1
28452,0.5,1
28453,0.5,1
28454,-0.1,0
28455,0.5,1
28456,1.0,1
28457,0.5,1
28458,0.5,1
28459,0.5,1
28460,0.5,1
28461,0.5,1
28462,0.5,1
28463,0.5,1
28464,0.5,1
28465,1.0,1
28466,0.5,1
28467,0.5,1
28468,1.0,1
28469,0.5,1
28470,0.5,1
28471,0.5,1
28472,0.5,1
28473,0.5,1
28474,1.0,1
28475,0.5,1
28476,-0.1,0
28477,1.0,1
28478,1.0,1
28479,0.5,1
28480,0.5,1
28481,1.0,1
28482,1.0,1
28483,0.5,1
28484,0.5,1
28485,0.5,1
28486,-0.1,0
28487,0.5,1
28488,1.0,1
28489,0.5,1
28490,0.5,1
28491,-0.1,0
28492,-0.1,0
28493,0.5,1
28494,-0.1,0
28495,0.5,1
28496,0.5,1
28497,-0.1,0
28498,-0.1,0
28499,0.5,1
28500,0.5,1
28501,1.0,1
28502,-0.1,0
28503,0.5,1
28504,0.5,1
28505,0.5,1
28506,1.0,1
28507,0.5,1
28508,-0.1,0
28509,0.5,1
28510,1.0,1
28511,0.5,1
28512,0.5,1
28513,0.5,1
28514,0.5,1
28515,1.0,1
28516,0.5,1
28517,0.5,1
28518,0.5,1
28519,0.5,1
28520,0.5,1
28521,-0.1,0
28522,0.5,1
28523,1.0,1
28524,1.0,1
28525,0.5,1
28526,0.5,1
28527,-0.1,0
28528,-0.1,0
28529,1.0,1
28530,0.5,1
28531,1.0,1
28532,-0.1,0
28533,0.5,1
28534,0.5,1
28535,0.5,1
28536,0.5,1
28537,-0.1,0
28538,0.5,1
28539,0.5,1
28540,0.5,1
28541,1.0,1
28542,-0.1,0
28543,0.5,1
28544,-0.1,0
28545,0.5,1
28546,0.5,1
28547,1.0,1
28548,0.5,1
28549,0.5,1
28550,1.0,1
28551,0.5,1
28552,0.5,1
28553,-0.1,0
28554,0.5,1
28555,1.0,1
28556,0.5,1
28557,1.0,1
28558,0.5,1
28559,0.5,1
28560,0.5,1
28561,0.5,1
28562,0.5,1
28563,0.5,1
28564,0.5,1
28565,0.5,1
28566,-0.1,0
28567,1.0,1
28568,-0.1,0
28569,0.5,1
28570,0.5,1
28571,1.0,1
28572,0.5,1
28573,0.5,1
28574,0.5,1
28575,-0.1,0
28576,1.0,1
28577,0.5,1
28578,0.5,1
28579,0.5,1
28580,0.5,1
28581,1.0,1
28582,-0.1,0
28583,-0.1,0
28584,-0.1,0
28585,0.5,1
28586,1.0,1
28587,1.0,1
28588,0.5,1
28589,1.0,1
28590,0.5,1
28591,0.5,1
28592,0.5,1
28593,0.5,1
28594,-0.1,0
28595,0.5,1
28596,0.5,1
28597,0.5,1
28598,0.5,1
28599,0.5,1
28600,0.5,1
28601,0.5,1
28602,0.5,1
28603,1.0,1
28604,1.0,1
28605,0.5,1
28606,-0.1,0
28607,0.5,1
28608,-0.1,0
28609,1.0,1
28610,1.0,1
28611,0.5,1
28612,0.5,1
28613,0.5,1
28614,1.0,1
28615,-0.1,0
28616,1.0,1
28617,1.0,1
28618,0.5,1
28619,1.0,1
28620,0.5,1
28621,0.5,1
28622,1.0,1
28623,0.5,1
28624,1.0,1
28625,0.5,1
28626,0.5,1
28627,1.0,1
28628,0.5,1
28629,1.0,1
28630,1.0,1
28631,-0.1,0
28632,1.0,1
28633,-0.1,0
28634,0.5,1
28635,0.5,1
28636,0.5,1
28637,1.0,1
28638,0.5,1
28639,0.5,1
28640,-0.1,0
28641,1.0,1
28642,1.0,1
28643,0.5,1
28644,-0.1,0
28645,0.5,1
28646,1.0,1
28647,1.0,1
28648,1.0,1
28649,-0.1,0
28650,0.5,1
28651,-0.1,0
28652,1.0,1
28653,-0.1,0
28654,0.5,1
28655,-0.1,0
28656,0.5,1
28657,0.5,1
28658,0.5,1
28659,0.5,1
28660,0.5,1
28661,0.5,1
28662,0.5,1
28663,1.0,1
28664,-0.1,0
28665,0.5,1
28666,0.5,1
28667,-0.1,0
28668,0.5,1
28669,-0.1,0
28670,0.5,1
28671,0.5,1
28672,0.5,1
28673,0.5,1
28674,-0.1,0
28675,0.5,1
28676,0.5,1
28677,0.5,1
28678,-0.1,0
28679,1.0,1
28680,1.0,1
28681,0.5,1
28682,-0.1,0
28683,0.5,1
28684,1.0,1
28685,0.5,1
28686,0.5,1
28687,1.0,1
28688,0.5,1
28689,0.5,1
28690,1.0,1
28691,1.0,1
28692,0.5,1
28693,0.5,1
28694,0.5,1
28695,1.0,1
28696,0.5,1
28697,0.5,1
28698,0.5,1
28699,0.5,1
28700,1.0,1
28701,1.0,1
28702,-0.1,0
28703,1.0,1
28704,1.0,1
28705,1.0,1
28706,-0.1,0
28707,1.0,1
28708,0.5,1
28709,0.5,1
28710,1.0,1
28711,0.5,1
28712,0.5,1
28713,1.0,1
28714,0.5,1
28715,0.5,1
28716,0.5,1
28717,-0.1,0
28718,-0.1,0
28719,-0.1,0
28720,1.0,1
28721,0.5,1
28722,0.5,1
28723,1.0,1
28724,0.5,1
28725,0.5,1
28726,0.5,1
28727,1.0,1
28728,-0.1,0
28729,-0.1,0
28730,0.5,1
28731,1.0,1
28732,0.5,1
28733,0.5,1
28734,1.0,1
28735,0.5,1
28736,0.5,1
28737,1.0,1
28738,-0.1,0
28739,-0.1,0
28740,0.5,1
28741,1.0,1
28742,1.0,1
28743,0.5,1
28744,1.0,1
28745,0.5,1
28746,0.5,1
28747,0.5,1
28748,0.5,1
28749,0.5,1
28750,0.5,1
28751,0.5,1
28752,0.5,1
28753,1.0,1
28754,1.0,1
28755,1.0,1
28756,1.0,1
28757,1.0,1
28758,0.5,1
28759,0.5,1
28760,0.5,1
28761,0.5,1
28762,1.0,1
28763,1.0,1
28764,-0.1,0
28765,0.5,1
28766,1.0,1
28767,1.0,1
28768,-0.1,0
28769,0.5,1
28770,0.5,1
28771,0.5,1
28772,1.0,1
28773,0.5,1
28774,0.5,1
28775,0.5,1
28776,0.5,1
28777,1.0,1
28778,-0.1,0
28779,1.0,1
28780,-0.1,0
28781,0.5,1
28782,0.5,1
28783,1.0,1
28784,0.5,1
28785,-0.1,0
28786,1.0,1
28787,0.5,1
28788,-0.1,0
28789,-0.1,0
28790,0.5,1
28791,1.0,1
28792,-0.1,0
28793,-0.1,0
28794,1.0,1
28795,0.5,1
28796,1.0,1
28797,0.5,1
28798,-0.1,0
28799,0.5,1
28800,-0.1,0
28801,0.5,1
28802,-0.1,0
28803,1.0,1
28804,1.0,1
28805,0.5,1
28806,1.0,1
28807,0.5,1
28808,-0.1,0
28809,0.5,1
28810,0.5,1
28811,0.5,1
28812,-0.1,0
28813,1.0,1
28814,0.5,1
28815,1.0,1
28816,0.5,1
28817,1.0,1
28818,0.5,1
28819,0.5,1
28820,0.5,1
28821,0.5,1
28822,1.0,1
28823,-0.1,0
28824,0.5,1
28825,-0.1,0
28826,1.0,1
28827,0.5,1
28828,0.5,1
28829,-0.1,0
28830,0.5,1
28831,1.0,1
28832,1.0,1
28833,-0.1,0
28834,0.5,1
28835,0.5,1
28836,0.5,1
28837,-0.1,0
28838,0.5,1
28839,0.5,1
28840,0.5,1
28841,0.5,1
28842,-0.1,0
28843,0.5,1
28844,-0.1,0
28845,1.0,1
28846,-0.1,0
28847,1.0,1
28848,0.5,1
28849,1.0,1
28850,0.5,1
28851,1.0,1
28852,1.0,1
28853,1.0,1
28854,1.0,1
28855,0.5,1
28856,0.5,1
28857,-0.1,0
28858,0.5,1
28859,-0.1,0
28860,1.0,1
28861,0.5,1
28862,1.0,1
28863,0.5,1
28864,0.5,1
28865,0.5,1
28866,0.5,1
28867,1.0,1
28868,0.5,1
28869,-0.1,0
28870,-0.1,0
28871,-0.1,0
28872,0.5,1
28873,1.0,1
28874,0.5,1
28875,0.5,1
28876,0.5,1
28877,-0.1,0
28878,0.5,1
28879,-0.1,0
28880,-0.1,0
28881,0.5,1
28882,1.0,1
28883,1.0,1
28884,0.5,1
28885,1.0,1
28886,-0.1,0
28887,1.0,1
28888,0.5,1
28889,0.5,1
28890,0.5,1
28891,-0.1,0
28892,1.0,1
28893,1.0,1
28894,1.0,1
28895,1.0,1
28896,0.5,1
28897,0.5,1
28898,0.5,1
28899,1.0,1
28900,1.0,1
28901,1.0,1
28902,0.5,1
28903,1.0,1
28904,0.5,1
28905,1.0,1
28906,0.5,1
28907,1.0,1
28908,0.5,1
28909,0.5,1
28910,0.5,1
28911,0.5,1
28912,0.5,1
28913,0.5,1
28914,0.5,1
28915,1.0,1
28916,1.0,1
28917,1.0,1
28918,0.5,1
28919,0.5,1
28920,-0.1,0
28921,0.5,1
28922,0.5,1
28923,1.0,1
28924,1.0,1
28925,0.5,1
28926,1.0,1
28927,0.5,1
28928,0.5,1
28929,0.5,1
28930,0.5,1
28931,0.5,1
28932,0.5,1
28933,1.0,1
28934,0.5,1
28935,0.5,1
28936,-0.1,0
28937,-0.1,0
28938,1.0,1
28939,0.5,1
28940,0.5,1
28941,0.5,1
28942,1.0,1
28943,0.5,1
28944,1.0,1
28945,-0.1,0
28946,-0.1,0
28947,0.5,1
28948,1.0,1
28949,0.5,1
28950,0.5,1
28951,0.5,1
28952,-0.1,0
28953,1.0,1
28954,1.0,1
28955,-0.1,0
28956,0.5,1
28957,1.0,1
28958,1.0,1
28959,0.5,1
28960,0.5,1
28961,-0.1,0
28962,0.5,1
28963,0.5,1
28964,-0.1,0
28965,0.5,1
28966,0.5,1
28967,0.5,1
28968,0.5,1
28969,-0.1,0
28970,0.5,1
28971,1.0,1
28972,0.5,1
28973,0.5,1
28974,0.5,1
28975,0.5,1
28976,0.5,1
28977,0.5,1
28978,1.0,1
28979,0.5,1
28980,0.5,1
28981,1.0,1
28982,0.5,1
28983,-0.1,0
28984,0.5,1
28985,1.0,1
28986,0.5,1
28987,0.5,1
28988,0.5,1
28989,0.5,1
28990,0.5,1
28991,1.0,1
28992,-0.1,0
28993,1.0,1
28994,1.0,1
28995,-0.1,0
28996,-0.1,0
28997,-0.1,0
28998,-0.1,0
28999,0.5,1
29000,1.0,1
29001,-0.1,0
29002,0.5,1
29003,-0.1,0
29004,1.0,1
29005,1.0,1
29006,1.0,1
29007,-0.1,0
29008,0.5,1
29009,-0.1,0
29010,0.5,1
29011,0.5,1
29012,0.5,1
29013,0.5,1
29014,1.0,1
29015,0.5,1
29016,1.0,1
29017,1.0,1
29018,1.0,1
29019,-0.1,0
29020,-0.1,0
29021,1.0,1
29022,-0.1,0
29023,0.5,1
29024,0.5,1
29025,0.5,1
29026,1.0,1
29027,0.5,1
29028,0.5,1
29029,1.0,1
29030,-0.1,0
29031,1.0,1
29032,-0.1,0
29033,0.5,1
29034,0.5,1
29035,0.5,1
29036,-0.1,0
29037,0.5,1
29038,-0.1,0
29039,0.5,1
29040,0.5,1
29041,-0.1,0
29042,-0.1,0
29043,-0.1,0
29044,-0.1,0
29045,-0.1,0
